External code,Slice,Phase,VendorInit,VendorTarget,InitProbs,NewProbs
G5P4U3,4,0,A,B,"['1.000', '0.000', '0.000']","['0.040', '0.958', '0.002']"
G5P4U3,4,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
G5P4U3,4,0,A,equal,"['1.000', '0.000', '0.000']","['0.379', '0.333', '0.288']"
G5P4U3,5,0,A,B,"['1.000', '0.000', '0.000']","['0.033', '0.955', '0.012']"
G5P4U3,5,0,A,C,"['1.000', '0.000', '0.000']","['0.046', '0.001', '0.953']"
G5P4U3,5,0,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.301', '0.320']"
G5P4U3,6,0,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.952', '0.001']"
G5P4U3,6,0,A,C,"['1.000', '0.000', '0.000']","['0.042', '0.007', '0.951']"
G5P4U3,6,0,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.313', '0.305']"
G5P4U3,7,0,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.952', '0.001']"
G5P4U3,7,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G5P4U3,7,0,A,equal,"['1.000', '0.000', '0.000']","['0.357', '0.353', '0.289']"
G5P4U3,8,0,A,B,"['1.000', '0.000', '0.000']","['0.039', '0.961', '0.000']"
G5P4U3,8,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G5P4U3,8,0,A,equal,"['1.000', '0.000', '0.000']","['0.365', '0.352', '0.283']"
G5P4U3,9,0,A,B,"['1.000', '0.000', '0.000']","['0.033', '0.966', '0.000']"
G5P4U3,9,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G5P4U3,9,0,A,equal,"['1.000', '0.000', '0.000']","['0.359', '0.285', '0.357']"
G5P4U3,0,9,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
G5P4U3,0,9,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.001', '0.951']"
G5P4U3,0,9,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.493', '0.126']"
G5P4U3,1,9,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.952', '0.000']"
G5P4U3,1,9,A,C,"['1.000', '0.000', '0.000']","['0.038', '0.012', '0.950']"
G5P4U3,1,9,A,equal,"['1.000', '0.000', '0.000']","['0.370', '0.347', '0.284']"
G5P4U3,2,9,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
G5P4U3,2,9,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
G5P4U3,2,9,A,equal,"['1.000', '0.000', '0.000']","['0.989', '0.010', '0.002']"
G5P4U3,3,9,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.952', '0.000']"
G5P4U3,3,9,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
G5P4U3,3,9,A,equal,"['1.000', '0.000', '0.000']","['0.379', '0.338', '0.283']"
G5P4U3,4,9,A,B,"['1.000', '0.000', '0.000']","['0.042', '0.953', '0.005']"
G5P4U3,4,9,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
G5P4U3,4,9,A,equal,"['1.000', '0.000', '0.000']","['0.368', '0.343', '0.289']"
G5P4U3,5,9,A,B,"['1.000', '0.000', '0.000']","['0.042', '0.954', '0.004']"
G5P4U3,5,9,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
G5P4U3,5,9,A,equal,"['1.000', '0.000', '0.000']","['0.372', '0.341', '0.286']"
G5P4U3,6,9,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.952', '0.001']"
G5P4U3,6,9,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.002', '0.950']"
G5P4U3,6,9,A,equal,"['1.000', '0.000', '0.000']","['0.373', '0.343', '0.284']"
G5P4U3,7,9,A,B,"['1.000', '0.000', '0.000']","['0.045', '0.952', '0.002']"
G5P4U3,7,9,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G5P4U3,7,9,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.327', '0.293']"
G5P4U3,8,9,A,B,"['1.000', '0.000', '0.000']","['0.032', '0.968', '0.000']"
G5P4U3,8,9,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G5P4U3,8,9,A,equal,"['1.000', '0.000', '0.000']","['0.351', '0.317', '0.332']"
G5P4U3,9,9,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.954', '0.000']"
G5P4U3,9,9,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G5P4U3,9,9,A,equal,"['1.000', '0.000', '0.000']","['0.378', '0.310', '0.312']"
G7I5V7,0,0,A,B,"['1.000', '0.000', '0.000']","['0.997', '0.003', '0.000']"
G7I5V7,0,0,A,C,"['1.000', '0.000', '0.000']","['0.607', '0.000', '0.393']"
G7I5V7,0,0,A,equal,"['1.000', '0.000', '0.000']","['0.992', '0.000', '0.008']"
G7I5V7,1,0,A,B,"['1.000', '0.000', '0.000']","['0.959', '0.039', '0.002']"
G7I5V7,1,0,A,C,"['1.000', '0.000', '0.000']","['0.073', '0.000', '0.927']"
G7I5V7,1,0,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.336', '0.283']"
G7I5V7,2,0,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.953', '0.002']"
G7I5V7,2,0,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.000', '0.953']"
G7I5V7,2,0,A,equal,"['1.000', '0.000', '0.000']","['0.383', '0.309', '0.308']"
G7I5V7,3,0,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.953', '0.000']"
G7I5V7,3,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
G7I5V7,3,0,A,equal,"['1.000', '0.000', '0.000']","['0.514', '0.000', '0.486']"
G7I5V7,4,0,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.954', '0.000']"
G7I5V7,4,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G7I5V7,4,0,A,equal,"['1.000', '0.000', '0.000']","['0.327', '0.359', '0.314']"
G7I5V7,5,0,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.952', '0.002']"
G7I5V7,5,0,A,C,"['1.000', '0.000', '0.000']","['0.025', '0.000', '0.975']"
G7I5V7,5,0,A,equal,"['1.000', '0.000', '0.000']","['0.378', '0.309', '0.313']"
G7I5V7,6,0,A,B,"['1.000', '0.000', '0.000']","['0.045', '0.955', '0.000']"
G7I5V7,6,0,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.000', '0.953']"
G7I5V7,6,0,A,equal,"['1.000', '0.000', '0.000']","['0.378', '0.300', '0.322']"
G7I5V7,7,0,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.952', '0.000']"
G7I5V7,7,0,A,C,"['1.000', '0.000', '0.000']","['0.045', '0.000', '0.955']"
G7I5V7,7,0,A,equal,"['1.000', '0.000', '0.000']","['0.375', '0.306', '0.319']"
G7I5V7,8,0,A,B,"['1.000', '0.000', '0.000']","['0.044', '0.951', '0.005']"
G7I5V7,8,0,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
G7I5V7,8,0,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.303', '0.315']"
G7I5V7,9,0,A,B,"['1.000', '0.000', '0.000']","['0.125', '0.874', '0.001']"
G7I5V7,9,0,A,C,"['1.000', '0.000', '0.000']","['0.046', '0.000', '0.954']"
G7I5V7,9,0,A,equal,"['1.000', '0.000', '0.000']","['0.369', '0.290', '0.341']"
G7I5V7,10,0,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.950', '0.001']"
G7I5V7,10,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G7I5V7,10,0,A,equal,"['1.000', '0.000', '0.000']","['0.372', '0.340', '0.289']"
G7I5V7,11,0,A,B,"['1.000', '0.000', '0.000']","['0.066', '0.933', '0.001']"
G7I5V7,11,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
G7I5V7,11,0,A,equal,"['1.000', '0.000', '0.000']","['0.378', '0.339', '0.284']"
G7I5V7,12,0,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.951', '0.003']"
G7I5V7,12,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G7I5V7,12,0,A,equal,"['1.000', '0.000', '0.000']","['0.324', '0.383', '0.293']"
G7I5V7,0,10,A,B,"['1.000', '0.000', '0.000']","['1.000', '0.000', '0.000']"
G7I5V7,0,10,A,C,"['1.000', '0.000', '0.000']","['0.766', '0.000', '0.234']"
G7I5V7,0,10,A,equal,"['1.000', '0.000', '0.000']","['0.976', '0.000', '0.024']"
G7I5V7,1,10,A,B,"['1.000', '0.000', '0.000']","['0.997', '0.002', '0.001']"
G7I5V7,1,10,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
G7I5V7,1,10,A,equal,"['1.000', '0.000', '0.000']","['0.331', '0.289', '0.380']"
G7I5V7,2,10,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.951', '0.001']"
G7I5V7,2,10,A,C,"['1.000', '0.000', '0.000']","['0.044', '0.000', '0.956']"
G7I5V7,2,10,A,equal,"['1.000', '0.000', '0.000']","['0.379', '0.311', '0.310']"
G7I5V7,3,10,A,B,"['1.000', '0.000', '0.000']","['0.106', '0.893', '0.001']"
G7I5V7,3,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G7I5V7,3,10,A,equal,"['1.000', '0.000', '0.000']","['0.996', '0.000', '0.004']"
G7I5V7,4,10,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.953', '0.000']"
G7I5V7,4,10,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.000', '0.953']"
G7I5V7,4,10,A,equal,"['1.000', '0.000', '0.000']","['0.373', '0.287', '0.340']"
G7I5V7,5,10,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.951', '0.001']"
G7I5V7,5,10,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.000', '0.953']"
G7I5V7,5,10,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.312', '0.306']"
G7I5V7,6,10,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.950', '0.004']"
G7I5V7,6,10,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.000', '0.953']"
G7I5V7,6,10,A,equal,"['1.000', '0.000', '0.000']","['0.379', '0.298', '0.323']"
G7I5V7,7,10,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.952', '0.000']"
G7I5V7,7,10,A,C,"['1.000', '0.000', '0.000']","['0.044', '0.000', '0.956']"
G7I5V7,7,10,A,equal,"['1.000', '0.000', '0.000']","['0.369', '0.296', '0.335']"
G7I5V7,8,10,A,B,"['1.000', '0.000', '0.000']","['0.043', '0.951', '0.007']"
G7I5V7,8,10,A,C,"['1.000', '0.000', '0.000']","['0.042', '0.000', '0.958']"
G7I5V7,8,10,A,equal,"['1.000', '0.000', '0.000']","['0.342', '0.287', '0.371']"
G7I5V7,9,10,A,B,"['1.000', '0.000', '0.000']","['0.189', '0.810', '0.001']"
G7I5V7,9,10,A,C,"['1.000', '0.000', '0.000']","['0.059', '0.000', '0.941']"
G7I5V7,9,10,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.319', '0.300']"
G7I5V7,10,10,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.948', '0.001']"
G7I5V7,10,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G7I5V7,10,10,A,equal,"['1.000', '0.000', '0.000']","['0.496', '0.373', '0.131']"
G7I5V7,11,10,A,B,"['1.000', '0.000', '0.000']","['0.060', '0.939', '0.001']"
G7I5V7,11,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G7I5V7,11,10,A,equal,"['1.000', '0.000', '0.000']","['0.377', '0.340', '0.284']"
G7I5V7,12,10,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.951', '0.002']"
G7I5V7,12,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
G7I5V7,12,10,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.336', '0.284']"
H1I3W0,0,0,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
H1I3W0,0,0,A,C,"['1.000', '0.000', '0.000']","['0.956', '0.015', '0.029']"
H1I3W0,0,0,A,equal,"['1.000', '0.000', '0.000']","['0.864', '0.135', '0.000']"
H1I3W0,1,0,A,B,"['1.000', '0.000', '0.000']","['0.110', '0.889', '0.000']"
H1I3W0,1,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H1I3W0,1,0,A,equal,"['1.000', '0.000', '0.000']","['0.838', '0.159', '0.003']"
H1I3W0,2,0,A,B,"['1.000', '0.000', '0.000']","['0.164', '0.835', '0.001']"
H1I3W0,2,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.001', '0.950']"
H1I3W0,2,0,A,equal,"['1.000', '0.000', '0.000']","['0.336', '0.381', '0.283']"
H1I3W0,3,0,A,B,"['1.000', '0.000', '0.000']","['0.100', '0.899', '0.001']"
H1I3W0,3,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H1I3W0,3,0,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.337', '0.283']"
H1I3W0,4,0,A,B,"['1.000', '0.000', '0.000']","['0.390', '0.609', '0.001']"
H1I3W0,4,0,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
H1I3W0,4,0,A,equal,"['1.000', '0.000', '0.000']","['0.992', '0.007', '0.001']"
H1I3W0,5,0,A,B,"['1.000', '0.000', '0.000']","['0.938', '0.055', '0.007']"
H1I3W0,5,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H1I3W0,5,0,A,equal,"['1.000', '0.000', '0.000']","['0.359', '0.319', '0.323']"
H1I3W0,6,0,A,B,"['1.000', '0.000', '0.000']","['0.998', '0.002', '0.000']"
H1I3W0,6,0,A,C,"['1.000', '0.000', '0.000']","['0.075', '0.000', '0.925']"
H1I3W0,6,0,A,equal,"['1.000', '0.000', '0.000']","['1.000', '0.000', '0.000']"
H1I3W0,7,0,A,B,"['1.000', '0.000', '0.000']","['0.954', '0.045', '0.000']"
H1I3W0,7,0,A,C,"['1.000', '0.000', '0.000']","['0.854', '0.000', '0.146']"
H1I3W0,7,0,A,equal,"['1.000', '0.000', '0.000']","['0.995', '0.000', '0.005']"
H1I3W0,8,0,A,B,"['1.000', '0.000', '0.000']","['0.039', '0.961', '0.000']"
H1I3W0,8,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
H1I3W0,8,0,A,equal,"['1.000', '0.000', '0.000']","['0.470', '0.378', '0.152']"
H1I3W0,9,0,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
H1I3W0,9,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
H1I3W0,9,0,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.325', '0.294']"
H1I3W0,0,9,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
H1I3W0,0,9,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H1I3W0,0,9,A,equal,"['1.000', '0.000', '0.000']","['0.923', '0.076', '0.000']"
H1I3W0,1,9,A,B,"['1.000', '0.000', '0.000']","['0.116', '0.884', '0.000']"
H1I3W0,1,9,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H1I3W0,1,9,A,equal,"['1.000', '0.000', '0.000']","['0.440', '0.454', '0.105']"
H1I3W0,2,9,A,B,"['1.000', '0.000', '0.000']","['0.153', '0.847', '0.000']"
H1I3W0,2,9,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.001', '0.950']"
H1I3W0,2,9,A,equal,"['1.000', '0.000', '0.000']","['0.994', '0.006', '0.000']"
H1I3W0,3,9,A,B,"['1.000', '0.000', '0.000']","['0.091', '0.908', '0.001']"
H1I3W0,3,9,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H1I3W0,3,9,A,equal,"['1.000', '0.000', '0.000']","['0.575', '0.421', '0.004']"
H1I3W0,4,9,A,B,"['1.000', '0.000', '0.000']","['0.092', '0.907', '0.000']"
H1I3W0,4,9,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.000', '0.953']"
H1I3W0,4,9,A,equal,"['1.000', '0.000', '0.000']","['0.984', '0.015', '0.000']"
H1I3W0,5,9,A,B,"['1.000', '0.000', '0.000']","['0.045', '0.955', '0.000']"
H1I3W0,5,9,A,C,"['1.000', '0.000', '0.000']","['0.058', '0.000', '0.942']"
H1I3W0,5,9,A,equal,"['1.000', '0.000', '0.000']","['0.495', '0.223', '0.282']"
H1I3W0,6,9,A,B,"['1.000', '0.000', '0.000']","['1.000', '0.000', '0.000']"
H1I3W0,6,9,A,C,"['1.000', '0.000', '0.000']","['0.160', '0.000', '0.840']"
H1I3W0,6,9,A,equal,"['1.000', '0.000', '0.000']","['1.000', '0.000', '0.000']"
H1I3W0,7,9,A,B,"['1.000', '0.000', '0.000']","['0.568', '0.431', '0.001']"
H1I3W0,7,9,A,C,"['1.000', '0.000', '0.000']","['0.146', '0.000', '0.854']"
H1I3W0,7,9,A,equal,"['1.000', '0.000', '0.000']","['0.998', '0.001', '0.001']"
H1I3W0,8,9,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.950', '0.000']"
H1I3W0,8,9,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
H1I3W0,8,9,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.298', '0.321']"
H1I3W0,9,9,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
H1I3W0,9,9,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
H1I3W0,9,9,A,equal,"['1.000', '0.000', '0.000']","['0.343', '0.358', '0.299']"
H5N0P0,0,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
H5N0P0,0,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H5N0P0,0,0,A,equal,"['1.000', '0.000', '0.000']","['0.452', '0.338', '0.210']"
H5N0P0,1,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
H5N0P0,1,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
H5N0P0,1,0,A,equal,"['1.000', '0.000', '0.000']","['0.383', '0.321', '0.296']"
H5N0P0,2,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
H5N0P0,2,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
H5N0P0,2,0,A,equal,"['1.000', '0.000', '0.000']","['0.335', '0.289', '0.376']"
H5N0P0,3,0,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
H5N0P0,3,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H5N0P0,3,0,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.333', '0.287']"
H5N0P0,4,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
H5N0P0,4,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
H5N0P0,4,0,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.290', '0.328']"
H5N0P0,5,0,A,B,"['1.000', '0.000', '0.000']","['0.042', '0.958', '0.000']"
H5N0P0,5,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
H5N0P0,5,0,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.332', '0.288']"
H5N0P0,6,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.950', '0.000']"
H5N0P0,6,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H5N0P0,6,0,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.316', '0.302']"
H5N0P0,7,0,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.952', '0.000']"
H5N0P0,7,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H5N0P0,7,0,A,equal,"['1.000', '0.000', '0.000']","['0.603', '0.383', '0.014']"
H5N0P0,8,0,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
H5N0P0,8,0,A,C,"['1.000', '0.000', '0.000']","['0.062', '0.000', '0.938']"
H5N0P0,8,0,A,equal,"['1.000', '0.000', '0.000']","['0.577', '0.423', '0.000']"
H5N0P0,9,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
H5N0P0,9,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H5N0P0,9,0,A,equal,"['1.000', '0.000', '0.000']","['0.734', '0.261', '0.005']"
H5N0P0,10,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
H5N0P0,10,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H5N0P0,10,0,A,equal,"['1.000', '0.000', '0.000']","['0.355', '0.529', '0.116']"
H5N0P0,0,8,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
H5N0P0,0,8,A,C,"['1.000', '0.000', '0.000']","['0.040', '0.009', '0.951']"
H5N0P0,0,8,A,equal,"['1.000', '0.000', '0.000']","['0.372', '0.343', '0.285']"
H5N0P0,1,8,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.952', '0.001']"
H5N0P0,1,8,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.001', '0.951']"
H5N0P0,1,8,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.319', '0.301']"
H5N0P0,2,8,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.950', '0.000']"
H5N0P0,2,8,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H5N0P0,2,8,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.319', '0.301']"
H5N0P0,3,8,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
H5N0P0,3,8,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H5N0P0,3,8,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.327', '0.291']"
H5N0P0,4,8,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
H5N0P0,4,8,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
H5N0P0,4,8,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.327', '0.292']"
H5N0P0,5,8,A,B,"['1.000', '0.000', '0.000']","['0.043', '0.957', '0.000']"
H5N0P0,5,8,A,C,"['1.000', '0.000', '0.000']","['0.039', '0.000', '0.961']"
H5N0P0,5,8,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.324', '0.295']"
H5N0P0,6,8,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
H5N0P0,6,8,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
H5N0P0,6,8,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.313', '0.305']"
H5N0P0,7,8,A,B,"['1.000', '0.000', '0.000']","['0.044', '0.956', '0.000']"
H5N0P0,7,8,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H5N0P0,7,8,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.304', '0.315']"
H5N0P0,8,8,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
H5N0P0,8,8,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H5N0P0,8,8,A,equal,"['1.000', '0.000', '0.000']","['0.134', '0.833', '0.033']"
H5N0P0,9,8,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.950', '0.000']"
H5N0P0,9,8,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.001', '0.950']"
H5N0P0,9,8,A,equal,"['1.000', '0.000', '0.000']","['0.371', '0.346', '0.284']"
H5N0P0,10,8,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
H5N0P0,10,8,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
H5N0P0,10,8,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.337', '0.283']"
I7T3U1,0,0,A,B,"['1.000', '0.000', '0.000']","['0.953', '0.045', '0.001']"
I7T3U1,0,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
I7T3U1,0,0,A,equal,"['1.000', '0.000', '0.000']","['0.564', '0.107', '0.329']"
I7T3U1,1,0,A,B,"['1.000', '0.000', '0.000']","['0.974', '0.025', '0.001']"
I7T3U1,1,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
I7T3U1,1,0,A,equal,"['1.000', '0.000', '0.000']","['0.754', '0.004', '0.242']"
I7T3U1,2,0,A,B,"['1.000', '0.000', '0.000']","['0.044', '0.950', '0.006']"
I7T3U1,2,0,A,C,"['1.000', '0.000', '0.000']","['0.045', '0.000', '0.955']"
I7T3U1,2,0,A,equal,"['1.000', '0.000', '0.000']","['0.683', '0.057', '0.260']"
I7T3U1,3,0,A,B,"['1.000', '0.000', '0.000']","['0.180', '0.816', '0.003']"
I7T3U1,3,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
I7T3U1,3,0,A,equal,"['1.000', '0.000', '0.000']","['0.873', '0.111', '0.017']"
I7T3U1,4,0,A,B,"['1.000', '0.000', '0.000']","['0.081', '0.913', '0.005']"
I7T3U1,4,0,A,C,"['1.000', '0.000', '0.000']","['0.006', '0.000', '0.994']"
I7T3U1,4,0,A,equal,"['1.000', '0.000', '0.000']","['0.378', '0.299', '0.323']"
I7T3U1,5,0,A,B,"['1.000', '0.000', '0.000']","['0.139', '0.861', '0.001']"
I7T3U1,5,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
I7T3U1,5,0,A,equal,"['1.000', '0.000', '0.000']","['0.373', '0.288', '0.340']"
I7T3U1,6,0,A,B,"['1.000', '0.000', '0.000']","['0.022', '0.977', '0.001']"
I7T3U1,6,0,A,C,"['1.000', '0.000', '0.000']","['0.036', '0.000', '0.964']"
I7T3U1,6,0,A,equal,"['1.000', '0.000', '0.000']","['0.353', '0.355', '0.292']"
I7T3U1,7,0,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.952', '0.000']"
I7T3U1,7,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
I7T3U1,7,0,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.310', '0.310']"
I7T3U1,8,0,A,B,"['1.000', '0.000', '0.000']","['0.029', '0.971', '0.000']"
I7T3U1,8,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
I7T3U1,8,0,A,equal,"['1.000', '0.000', '0.000']","['0.379', '0.307', '0.314']"
I7T3U1,9,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.950', '0.000']"
I7T3U1,9,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
I7T3U1,9,0,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.305', '0.314']"
I7T3U1,10,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
